card_id,customer_id,card_number,card_type,credit_limit,card_status,issue_date
973,472,4397819757958455,Mastercard,1000,Active,2023-04-05
974,473,2253095612754697,Visa,1000,Active,2025-08-11
975,473,2720064182803628,Mastercard,10000,Active,2016-03-25
976,474,4743229041752121,Visa,500,Active,2024-03-05
977,474,5536122954070821,Visa,1000,Active,2024-11-01
978,474,4056657710993371,Mastercard,500,Active,2024-06-04
979,475,4643813646174038,Mastercard,500,Active,2014-07-09
980,475,4022245726887729,Visa,2500,Active,2013-08-26
981,475,5122769759152897,Mastercard,500,Active,2007-01-26
982,476,2705570961413669,Mastercard,2500,Active,1998-08-28
983,477,2232475945755676,Mastercard,1000,Active,2017-08-03
984,477,2366209685018492,Visa,500,Active,2024-04-29
985,477,4926433474764368,Visa,2500,Active,2011-12-09
986,478,2702861377379583,Mastercard,20000,Active,2025-08-19
987,478,4481882743048010,Mastercard,500,Active,2024-05-26
988,478,2360915299593748,Mastercard,500,Active,2024-09-06
989,479,4452188090056670,Mastercard,500,Active,2017-11-09
990,480,5329296979914154,Visa,5000,Active,2024-12-11
991,480,4075850407822410,Visa,1000,Active,2025-06-26
992,480,4799067791831676,Visa,1000,Active,2024-09-20
993,481,4409398963362014,Visa,500,Active,2025-07-29
994,482,2271758160216231,Mastercard,500,Active,2020-04-15
995,482,2720658569704893,Mastercard,500,Active,2022-05-12
996,482,4982103780462731,Mastercard,1000,Active,2025-06-16
997,483,5364508054208195,Visa,10000,Active,2024-08-29
998,483,5485182486435414,Mastercard,500,Active,2025-05-21
999,484,2257788578298040,Mastercard,1000,Active,2013-09-07
1000,484,2705854297882163,Mastercard,2500,Active,2013-09-06
1001,485,4066521134235561,Mastercard,2500,Active,2024-02-22
1002,485,4037307846759205,Visa,2500,Active,2024-04-15
1003,485,4557368764760617,Mastercard,20000,Active,2020-12-15
1004,486,4224432136990295,Mastercard,1000,Active,2013-01-30
1005,486,4794726368062545,Mastercard,2500,Active,2024-08-19
1006,487,5333618023286558,Mastercard,500,Active,1978-12-04
1007,487,2708753354213865,Visa,10000,Active,1988-06-01
1008,488,2326015724201513,Visa,500,Active,2024-10-15
1009,488,2719064758271625,Visa,10000,Active,2025-03-20
1010,489,2241643688277385,Mastercard,1000,Active,2024-12-12
1011,489,4216662049650939,Visa,2500,Active,2025-07-20
1012,489,4543035762508952,Visa,2500,Active,2025-08-01
1013,490,2712363150017405,Mastercard,500,Active,2024-08-07
1014,491,4326371776488151,Mastercard,500,Active,2023-03-14
1015,491,5407012031675054,Visa,2500,Active,2024-01-29
1016,492,2503408334224618,Mastercard,2500,Active,2010-07-11
1017,492,5227066762902861,Mastercard,1000,Active,2018-10-07
1018,493,4582637136504336,Mastercard,10000,Active,2024-02-19
1019,493,2664250269162685,Mastercard,2500,Active,2025-09-08
1020,494,4665520114839553,Mastercard,2500,Active,2007-12-01
1021,494,2585806670295905,Visa,500,Active,2020-06-10
1022,495,2365762104519129,Mastercard,2500,Active,2006-09-19
1023,495,2332820427259888,Visa,1000,Active,2023-08-17
1024,496,2262142195647234,Visa,500,Active,2025-07-08
1025,496,2237223875964081,Visa,500,Active,2025-08-26
1026,496,4291738231196432,Mastercard,2500,Active,2025-06-19
1027,497,2704259772397789,Mastercard,1000,Active,2024-08-09
1028,497,5174707499597879,Visa,1000,Active,2024-11-11
1029,498,5134292225298125,Visa,1000,Active,2025-04-14
1030,498,2222730061369211,Visa,2500,Active,2024-04-25
1031,498,4447101266944072,Visa,1000,Active,2015-05-29
1032,499,2266260053143033,Mastercard,5000,Active,2024-08-20
1033,499,4214829998215491,Visa,5000,Active,2020-02-16
1034,499,2253760209815611,Mastercard,500,Stolen,2020-06-10
1035,500,2266850744056691,Visa,1000,Active,2012-07-05
1036,500,2296605986150923,Visa,500,Active,2018-11-29
1037,501,4399543393941935,Visa,500,Active,2023-03-07
1038,502,4604601671851001,Visa,500,Active,2018-09-13
1039,502,4170941641675286,Visa,1000,Active,2003-03-29
1040,503,2720943680502214,Mastercard,500,Active,2023-10-04
1041,503,4238599414051810,Mastercard,1000,Active,2018-11-05
1042,504,4945793701646382,Mastercard,10000,Active,2024-10-26
1043,505,2720795085168110,Visa,2500,Stolen,2022-05-17
1044,506,2432323081815466,Mastercard,20000,Active,2019-04-24
1045,507,4863961713501873,Mastercard,500,Active,2025-09-28
1046,508,5127907213579264,Mastercard,500,Active,2025-01-15
1047,508,2252707803499715,Mastercard,5000,Active,2024-11-12
1048,508,2297954261219550,Mastercard,10000,Active,2025-04-06
1049,509,2241004021601221,Visa,1000,Active,2025-09-16
1050,509,4890704069130880,Mastercard,2500,Active,2025-08-14
1051,509,5427644677884800,Visa,1000,Active,2025-09-21
1052,510,5280084524303843,Visa,500,Active,2024-10-27
1053,510,4994674273691107,Mastercard,20000,Active,2023-05-21
1054,511,4038125945641150,Visa,1000,Active,2022-09-17
1055,511,4027069401448267,Visa,1000,Active,2023-11-12
1056,512,2702420926646529,Visa,500,Active,2023-04-02
1057,513,4369140749993128,Visa,500,Active,2016-04-27
1058,513,4620047492554392,Visa,500,Active,2022-03-25
1059,514,4031802770938748,Visa,1000,Active,2024-05-23
1060,514,4701872114329762,Visa,1000,Active,2024-11-11
1061,514,2550463271046351,Mastercard,2500,Active,2024-06-08
1062,515,2283802658840999,Visa,1000,Active,2021-12-10
1063,515,4393994119648054,Mastercard,10000,Active,2024-02-18
1064,516,4713674580670026,Mastercard,5000,Active,2021-06-14
1065,517,4033856622394078,Mastercard,5000,Active,2024-05-29
1066,517,4852851775431148,Mastercard,1000,Active,2023-05-13
1067,518,5279374598314948,Visa,10000,Active,2017-06-26
1068,518,2243804053646251,Visa,1000,Active,2007-07-28
1069,518,5210511841663322,Mastercard,500,Active,2002-10-03
1070,519,5310442115401570,Mastercard,1000,Active,2025-06-08
1071,519,4175775711320729,Mastercard,500,Active,2025-09-12
1072,520,5393790205927601,Mastercard,20000,Active,2024-12-16
1073,521,4882508012320120,Visa,500,Active,1997-03-18
1074,521,2223534183848618,Visa,1000,Active,2020-08-26
1075,521,2366362507554655,Mastercard,500,Active,2017-10-11
1076,522,2720104501205012,Visa,10000,Active,2025-09-17
1077,523,4643960434869798,Mastercard,500,Active,2025-06-15
1078,524,4491967528951047,Mastercard,5000,Active,2011-03-04
1079,524,4349199596906661,Mastercard,1000,Active,2021-11-04
1080,524,2285080768795282,Visa,500,Active,2018-11-08
1081,525,2279230018907215,Visa,1000,Active,2014-09-05
1082,525,2229570001766792,Mastercard,500,Active,2018-09-22
1083,525,4106655303248435,Visa,500,Active,2020-07-18
1084,526,4636759080505675,Mastercard,1000,Active,2025-09-02
1085,527,2240746306894761,Mastercard,500,Active,2025-01-13
1086,528,4280690861648385,Mastercard,1000,Active,2025-08-09
1087,528,4991287857818062,Visa,1000,Active,2025-08-26
1088,529,5357039814768145,Visa,1000,Active,2024-07-18
1089,530,4989561483194864,Visa,1000,Active,2019-05-26
1090,530,5156251384207304,Visa,500,Active,2025-05-22
1091,530,2705207905360348,Visa,500,Active,2021-01-17
1092,531,5531008907918460,Visa,1000,Active,2025-05-04
1093,531,2632039250414661,Mastercard,500,Active,2025-09-07
1094,532,2243802461097745,Visa,1000,Active,2020-10-20
1095,532,4093775296519116,Mastercard,5000,Active,2022-09-30
1096,533,2361441728541462,Visa,500,Active,2025-02-12
1097,533,4283330271290380,Mastercard,500,Active,2022-06-25
1098,533,5500812443709821,Mastercard,500,Active,2025-08-06
1099,534,2252520116263821,Visa,10000,Active,2025-09-11
1100,534,2235564874296153,Mastercard,20000,Active,2025-03-19
1101,535,4910640662261225,Mastercard,1000,Active,2022-03-20
1102,535,4136835465956496,Mastercard,500,Active,2022-06-27
1103,536,4652184341624505,Mastercard,1000,Active,2010-01-09
1104,536,4033661425865385,Visa,500,Active,2009-08-30
1105,537,4698782658534393,Mastercard,2500,Active,2009-10-29
1106,538,4513422894659364,Visa,500,Active,2024-10-17
1107,538,4644131779380523,Mastercard,5000,Active,2023-07-10
1108,538,4106652092937666,Mastercard,1000,Active,2023-02-04
1109,539,2307912289246953,Visa,500,Active,2024-04-28
1110,539,4129591544238336,Visa,1000,Active,2024-06-24
1111,540,4365991048240338,Visa,1000,Active,2024-03-04
1112,541,4645842946564083,Visa,2500,Active,2022-04-01
1113,541,2256876781666052,Visa,1000,Active,2023-08-02
1114,541,2708036104093310,Visa,10000,Active,2024-07-06
1115,542,2299119397533781,Visa,1000,Active,1993-06-28
1116,543,2247268415070343,Mastercard,1000,Active,2024-08-02
1117,544,2478646193472676,Mastercard,5000,Active,1997-10-28
1118,544,4724887041676799,Visa,1000,Active,1995-03-13
1119,544,4092432084038468,Visa,10000,Active,2004-09-17
1120,545,4588841756345020,Mastercard,5000,Active,2020-08-03
1121,545,4052126560869382,Visa,500,Active,2021-09-29
1122,545,2299790600617353,Mastercard,500,Active,2021-10-13
1123,546,4731639825044269,Visa,1000,Active,2019-10-28
1124,547,4462529441546893,Mastercard,5000,Active,2025-08-29
1125,547,2719277720823360,Visa,1000,Active,2022-08-17
1126,547,2244488947476957,Mastercard,500,Active,2024-08-12
1127,548,2253750736251893,Visa,2500,Active,2015-10-27
1128,549,2710704685003695,Mastercard,500,Active,2025-06-04
1129,549,4236444584931255,Visa,500,Active,2025-08-26
1130,549,4524610707247933,Mastercard,20000,Active,2022-11-08
1131,550,2718482960628765,Mastercard,1000,Active,2023-08-17
1132,550,2716318459636269,Visa,500,Active,2019-05-13
1133,550,2250363179918193,Mastercard,10000,Active,2022-02-07
1134,551,5531834533480736,Visa,1000,Active,2024-06-11
1135,551,5279576009244197,Mastercard,2500,Active,2025-05-04
1136,551,4664317732301954,Visa,5000,Active,2024-07-08
1137,552,4365809769641320,Mastercard,10000,Active,2020-02-23
1138,552,2297827170026821,Mastercard,500,Active,2021-03-26
1139,553,4973880709101455,Visa,500,Active,2025-01-02
1140,553,2273735734599993,Mastercard,500,Active,2024-07-02
1141,554,2492391427396548,Visa,1000,Active,2020-08-04
1142,554,2281118527595900,Visa,10000,Active,2023-06-01
1143,555,4573953749086566,Mastercard,20000,Active,2019-01-14
1144,556,2720922125748087,Mastercard,1000,Active,2025-05-23
1145,556,4932547929469141,Visa,2500,Active,2025-04-22
1146,556,4240681823570246,Mastercard,1000,Active,2025-08-25
1147,557,4169418863255462,Mastercard,1000,Stolen,2021-04-22
1148,557,4523615077415987,Mastercard,20000,Active,2021-06-01
1149,557,5598070626524383,Mastercard,500,Active,2011-08-13
1150,558,4755642387601493,Mastercard,2500,Active,2019-06-06
1151,558,5447760642129786,Mastercard,5000,Active,2024-01-25
1152,559,5542121297201988,Visa,2500,Active,2024-12-03
1153,559,2432343100695640,Mastercard,2500,Active,2025-08-21
1154,559,2241056567019549,Visa,500,Active,2024-12-26
1155,560,4975167512120676,Visa,10000,Active,2009-07-27
1156,560,2224843118301414,Visa,500,Active,2014-01-14
1157,561,4283804010801244,Visa,500,Active,1981-02-15
1158,562,4740817296662038,Visa,500,Active,2025-08-21
1159,563,4871977527192055,Visa,500,Active,2018-01-29
1160,563,4831161570978939,Mastercard,10000,Active,2022-07-28
1161,564,2713123387836657,Visa,5000,Active,2022-07-06
1162,565,4779349069348300,Visa,500,Active,2024-03-20
1163,566,2288651426361126,Visa,1000,Active,2008-07-29
1164,566,4180493416545946,Visa,500,Active,2008-01-21
1165,567,4707820784640624,Mastercard,500,Active,2025-06-24
1166,568,2266443310882383,Visa,2500,Active,2014-01-01
1167,569,2273649578171159,Visa,500,Active,2025-08-30
1168,569,2373267914816640,Visa,5000,Active,2025-08-25
1169,569,4602794530178419,Mastercard,1000,Active,2025-09-16
1170,570,2260711329823663,Visa,2500,Active,2025-06-25
1171,570,4666452264867177,Mastercard,1000,Active,2025-09-15
1172,571,2601330712439702,Mastercard,10000,Active,2021-06-01
1173,571,4410056846291670,Mastercard,10000,Active,2022-02-19
1174,571,4810093351790495,Mastercard,500,Active,2025-06-27
1175,572,2246127495487176,Visa,500,Active,2021-08-22
1176,572,2687432069786920,Mastercard,1000,Active,2021-08-09
1177,572,4262058237380699,Mastercard,500,Active,2024-02-11
1178,573,4844446904007496,Visa,500,Active,2014-08-13
1179,573,4686339469831312,Visa,500,Active,2006-04-27
1180,574,2221879919695656,Visa,500,Active,2023-10-02
1181,575,2266427869191791,Mastercard,500,Active,2012-11-19
1182,576,4712392409260231,Mastercard,20000,Active,2025-09-19
1183,576,4714856967981063,Visa,1000,Active,2025-09-26
1184,577,2511650359008836,Visa,1000,Active,2024-08-16
1185,577,5517456397751719,Mastercard,500,Active,2025-08-29
1186,577,4658516078592617,Visa,2500,Active,2025-04-12
1187,578,2283043463384184,Mastercard,500,Active,2010-12-10
1188,578,2279378040882813,Visa,1000,Active,2017-02-21
1189,579,4128194519429849,Visa,500,Active,2019-11-13
1190,580,2585155496309049,Visa,2500,Active,2025-01-18
1191,580,5383368464803268,Mastercard,1000,Active,2024-12-12
1192,581,4511856191409019,Visa,10000,Active,2023-04-20
1193,581,4038437264709942,Visa,20000,Active,2016-01-16
1194,581,2412114279316050,Mastercard,10000,Active,2020-02-08
1195,582,4089269804210042,Mastercard,10000,Active,2006-12-26
1196,582,4980136730870977,Visa,500,Active,2008-10-13
1197,583,4213977808477339,Mastercard,2500,Active,2015-04-06
1198,584,4221839012563066,Visa,500,Stolen,2022-07-21
1199,585,2221961557421460,Visa,1000,Active,1996-09-10
1200,586,4305367885219037,Mastercard,500,Stolen,2025-01-02
1201,586,4638762727826403,Mastercard,5000,Active,2024-01-26
1202,586,5324196344065143,Mastercard,500,Active,2025-09-22
1203,587,2720908327180641,Mastercard,500,Active,1985-01-22
1204,587,2231094637267352,Mastercard,1000,Active,2025-07-07
1205,587,4085667812581714,Mastercard,500,Active,2024-02-26
1206,588,5403871662683719,Mastercard,2500,Active,2024-12-21
1207,588,2249563794219265,Visa,500,Active,2023-10-16
1208,588,4436116182031914,Visa,2500,Stolen,2024-09-29
1209,589,2564990639406103,Mastercard,10000,Active,2015-08-28
1210,589,4015150617655871,Mastercard,1000,Active,2022-01-16
1211,590,4828225567894154,Mastercard,500,Active,1993-04-13
1212,590,4860468533107199,Visa,500,Active,1984-12-01
1213,590,4336887456279402,Visa,1000,Stolen,1989-11-28
1214,591,5375617342974562,Visa,5000,Stolen,2012-07-21
1215,592,4597508166344898,Mastercard,1000,Active,2019-09-19
1216,592,4421486161687938,Mastercard,2500,Active,2005-04-12
1217,593,4395960079242095,Mastercard,500,Active,2024-06-13
1218,594,2489762303273123,Mastercard,500,Active,1992-04-21
1219,594,4800666236686087,Mastercard,2500,Active,1980-12-12
1220,595,2287039172481804,Mastercard,500,Active,2024-07-09
1221,596,4309376731136283,Visa,1000,Active,2021-11-21
1222,596,4459918740883567,Mastercard,10000,Active,2025-05-20
1223,596,2360887885272724,Visa,500,Active,2024-09-02
1224,597,4931041333092161,Mastercard,1000,Active,2001-04-08
1225,598,2225302280445516,Visa,5000,Active,2007-08-09
1226,598,2307890829511302,Visa,1000,Active,2005-11-28
1227,599,2225845672322446,Mastercard,2500,Active,2022-07-16
1228,599,2255340236575534,Mastercard,500,Stolen,2006-03-17
1229,599,4040582265576430,Visa,500,Active,2021-06-07
1230,600,4920643320791383,Visa,500,Active,2009-11-25
1231,600,4543161757760356,Mastercard,500,Active,2013-12-09
1232,601,4410127596348430,Mastercard,10000,Active,2003-03-28
1233,601,2711443684965435,Visa,2500,Active,2022-06-23
1234,601,2536495488486300,Mastercard,1000,Active,2010-09-17
1235,602,2700528186079793,Visa,5000,Active,2003-08-09
1236,602,2291038284896119,Visa,2500,Active,2012-12-31
1237,602,4865464479791950,Mastercard,1000,Active,2012-04-27
1238,603,2291793862100546,Visa,1000,Active,2025-01-23
1239,603,4469481643396714,Visa,1000,Active,2025-03-06
1240,603,4979171516631171,Mastercard,1000,Active,2024-12-22
1241,604,5546675121660806,Visa,5000,Active,2025-01-02
1242,604,4049064972531470,Mastercard,10000,Active,2021-01-21
1243,605,4399465711567459,Visa,2500,Active,1994-09-12
1244,605,4488849174342249,Visa,2500,Active,2001-08-13
1245,605,4906978979332735,Visa,500,Active,2003-12-07
1246,606,2698461505945565,Visa,1000,Active,2019-02-07
1247,607,4110676250789324,Visa,500,Active,2013-10-09
1248,608,4168625814822916,Mastercard,2500,Active,2010-03-18
1249,609,4089834480688892,Visa,1000,Active,2025-01-15
1250,609,4587603932707148,Mastercard,1000,Active,2025-09-18
1251,610,2287208611606848,Visa,500,Active,2025-09-27
1252,610,4689082810764330,Mastercard,1000,Active,2025-09-10
1253,611,2250712779901217,Visa,500,Active,2023-11-12
1254,611,2285797174084643,Visa,2500,Active,2022-03-14
1255,612,5292091079435249,Visa,1000,Active,2015-10-04
1256,613,5205050758098153,Visa,1000,Active,2025-09-10
1257,613,4316291088175738,Mastercard,500,Active,2024-04-06
1258,613,2293395094006497,Visa,10000,Active,2025-08-12
1259,614,4579639351396260,Visa,500,Active,2019-10-15
1260,614,2443229633377979,Mastercard,500,Active,2025-06-24
1261,614,4671360468537236,Visa,2500,Active,2016-10-25
1262,615,2232011426408715,Visa,20000,Active,2006-11-02
1263,616,2365150239817487,Mastercard,2500,Active,2025-02-25
1264,616,4499827422779021,Visa,20000,Active,2024-08-01
1265,616,2349625782907216,Mastercard,2500,Active,2025-07-11
1266,617,2447398509871971,Mastercard,5000,Active,2021-03-17
1267,617,2276815056160322,Visa,1000,Active,2024-10-05
1268,618,2446985822185575,Mastercard,20000,Active,2023-02-03
1269,618,5526654717244527,Mastercard,5000,Active,2022-07-01
1270,618,2289859693394188,Mastercard,2500,Active,2022-02-17
1271,619,2720801626047191,Visa,500,Active,2021-07-30
1272,619,4682814620528795,Visa,500,Active,2024-10-26
1273,620,4735103565184302,Visa,20000,Active,2022-11-25
1274,620,5170775210962437,Visa,2500,Active,2011-01-14
1275,621,2465023769811999,Visa,500,Active,2020-12-22
1276,622,2282365613057704,Visa,500,Active,2025-08-25
1277,622,2286136768994389,Visa,2500,Active,2025-08-12
1278,623,4171240234840277,Visa,10000,Active,2024-05-20
1279,623,4138175741227893,Mastercard,500,Active,2008-01-18
1280,624,4761041284233223,Visa,1000,Active,2016-05-29
1281,625,2291479988688347,Visa,1000,Active,2009-05-31
1282,625,4028510680685771,Mastercard,1000,Active,2020-08-23
1283,626,2710251615079478,Visa,10000,Active,2011-07-15
1284,626,4330237442370681,Visa,500,Active,2013-04-16
1285,627,5183876660584781,Mastercard,1000,Active,2020-05-08
1286,627,2618344531963116,Mastercard,5000,Active,2025-04-08
1287,628,2253387940018360,Mastercard,500,Active,2023-09-04
1288,629,4958626020329468,Mastercard,500,Active,2024-08-16
1289,630,4710178258774469,Mastercard,500,Active,2001-07-22
1290,631,4966379034561052,Mastercard,1000,Active,2016-03-22
1291,632,5140257401852229,Mastercard,2500,Active,2013-10-22
1292,633,2713936022542376,Visa,1000,Active,2023-08-15
1293,634,2233907839746501,Visa,500,Active,2021-03-11
1294,634,4579400428031350,Mastercard,1000,Active,2013-10-20
1295,634,2717094468276624,Mastercard,500,Active,2024-07-27
1296,635,2228085822455047,Mastercard,2500,Active,2023-06-09
1297,635,4920192462007174,Visa,1000,Active,2021-03-14
1298,636,2241691115660590,Visa,10000,Active,2024-08-06
1299,637,4219177935236914,Visa,1000,Active,2022-07-22
1300,638,2702149434523694,Mastercard,10000,Active,2008-11-03
1301,639,2234740474565632,Mastercard,2500,Active,1988-12-30
1302,640,5498195156509883,Mastercard,500,Active,2025-09-19
1303,640,4138388726871334,Visa,1000,Active,2025-08-08
1304,641,2255623520158863,Mastercard,2500,Stolen,2010-08-20
1305,641,2225990299749157,Visa,5000,Active,2009-09-25
1306,642,5505798395635558,Visa,500,Active,2021-07-26
1307,643,2399496557967069,Visa,10000,Active,2010-01-03
1308,643,2662513022007774,Mastercard,500,Active,2022-03-18
1309,644,2290339476198376,Mastercard,20000,Active,2007-04-24
1310,644,4018759202145945,Visa,10000,Active,2004-11-18
1311,645,4274921321059659,Mastercard,5000,Active,2022-08-26
1312,645,5268942995873535,Mastercard,1000,Active,2023-09-14
1313,646,2720036756043724,Mastercard,1000,Active,2025-05-12
1314,646,4190221626256204,Mastercard,500,Active,2019-10-06
1315,646,2667314298847018,Visa,2500,Active,2020-05-30
1316,647,2589779543895142,Mastercard,500,Active,2023-10-16
1317,647,4820784775615023,Mastercard,2500,Active,2008-04-02
1318,647,4091274870014886,Visa,10000,Active,2019-11-24
1319,648,5284980961099776,Visa,1000,Active,2024-05-19
1320,649,4542840459502551,Mastercard,500,Active,2025-03-18
1321,649,2291542376393265,Visa,500,Active,2025-01-22
1322,650,2720689076774749,Visa,1000,Active,2018-12-03
1323,651,4837047616205599,Mastercard,500,Active,2021-05-30
1324,651,2720794891314703,Visa,1000,Active,2024-10-16
1325,652,2293831216728329,Visa,5000,Active,2023-06-03
1326,653,4773384616380247,Mastercard,1000,Active,2009-05-18
1327,654,2528718310763186,Mastercard,1000,Active,2025-06-15
1328,654,2678299957152940,Mastercard,500,Active,2023-12-01
1329,655,4485170796951983,Mastercard,500,Active,2009-10-17
1330,655,5352867220913698,Mastercard,1000,Active,2004-05-14
1331,655,2660682142406448,Visa,10000,Active,2010-07-24
1332,656,2227242571840322,Mastercard,2500,Active,2004-02-26
1333,657,2253428402411634,Mastercard,1000,Active,2022-09-22
1334,658,4572418287033447,Visa,500,Active,2009-11-10
1335,659,4709121799544861,Visa,2500,Active,2023-10-01
1336,659,4959232285587467,Mastercard,1000,Active,2024-01-20
1337,660,2264119483583485,Mastercard,5000,Active,2016-11-09
1338,660,2281912923223111,Visa,500,Active,2016-09-05
1339,660,4249513880467779,Mastercard,5000,Active,2019-07-17
1340,661,4071093129069127,Visa,500,Active,2020-08-01
1341,661,4553620471133809,Mastercard,2500,Active,2023-08-04
1342,661,4371940851292508,Visa,500,Active,2020-08-30
1343,662,4008840385580553,Mastercard,500,Active,2018-04-24
1344,662,2533502828311891,Visa,20000,Active,2020-05-16
1345,663,2720961549250023,Mastercard,500,Active,2025-09-23
1346,663,2720026781862537,Visa,500,Stolen,2025-09-05
1347,663,5179416535251757,Visa,1000,Active,2025-08-19
1348,664,4634120627878475,Visa,500,Active,2024-10-26
1349,664,2465873592881902,Mastercard,10000,Active,2024-07-14
1350,665,4099196259227528,Mastercard,500,Active,2018-04-15
1351,665,2270700678047501,Mastercard,500,Stolen,2006-04-10
1352,666,4081685151509892,Visa,10000,Active,2022-03-23
1353,666,4187145729152264,Mastercard,500,Active,2022-09-18
1354,667,4879922700983369,Mastercard,20000,Active,2025-04-08
1355,667,4597903149138329,Visa,5000,Active,2024-03-28
1356,668,2720352108867185,Mastercard,20000,Active,2012-12-12
1357,668,2483448206837802,Mastercard,1000,Active,2008-04-02
1358,668,4759425728805841,Visa,1000,Active,2005-12-04
1359,669,2323520602798400,Mastercard,2500,Active,2021-01-07
1360,669,2705714040309874,Mastercard,500,Active,2016-05-12
1361,669,4708065965733504,Mastercard,5000,Active,2023-12-23
1362,670,4280605038278486,Mastercard,5000,Active,2025-06-11
1363,671,4236868623743349,Mastercard,20000,Active,2025-05-18
1364,671,2417230969069869,Mastercard,500,Active,2025-06-02
1365,671,2635897895363719,Visa,500,Active,2025-09-12
1366,672,4480705113906288,Visa,1000,Active,2025-04-10
1367,672,4942096438567985,Visa,10000,Active,2021-09-21
1368,672,4007752973713911,Visa,1000,Active,2023-05-28
1369,673,2490919777032545,Mastercard,500,Active,1989-09-11
1370,673,5169904583307920,Visa,500,Active,1988-10-25
1371,673,2288047428203830,Visa,1000,Active,2002-09-14
1372,674,2648075746310214,Visa,1000,Active,2021-01-17
1373,674,2227463317273327,Visa,500,Active,2024-04-10
1374,674,4609435365863062,Visa,500,Active,2009-02-08
1375,675,4094092877857223,Mastercard,5000,Active,1982-05-16
1376,676,4801399868765164,Visa,5000,Active,2023-05-31
1377,676,4805276286278580,Visa,10000,Active,2022-04-29
1378,677,4443387978721122,Visa,500,Active,2023-03-10
1379,678,4479081171309804,Mastercard,20000,Active,2018-11-05
1380,678,4918903891307959,Mastercard,1000,Active,1994-04-04
1381,678,4571695153005069,Visa,10000,Active,2005-05-05
1382,679,4210146514693984,Mastercard,1000,Active,2025-01-09
1383,679,4902990588435266,Mastercard,5000,Active,2023-07-18
1384,679,2709448758375514,Visa,500,Active,2024-01-30
1385,680,4879270739653201,Visa,5000,Active,2021-03-11
1386,680,4552509687441125,Mastercard,2500,Stolen,2017-05-27
1387,680,5371010946469896,Mastercard,1000,Active,2019-12-01
1388,681,4482576956497844,Visa,500,Active,2024-01-05
1389,681,4909950305313470,Visa,1000,Active,2023-02-27
1390,681,2715882323025307,Visa,500,Active,2025-04-26
1391,682,4155481741283979,Mastercard,5000,Active,2021-10-07
1392,682,2230740449696573,Mastercard,10000,Active,2019-09-07
1393,683,4089820498957718,Visa,1000,Active,2024-03-20
1394,684,4629064686765685,Visa,500,Active,2025-09-18
1395,685,2575889758204553,Mastercard,1000,Active,2017-09-29
1396,685,4997116832561535,Visa,2500,Active,2022-12-12
1397,686,2284582486015167,Visa,20000,Active,2025-08-22
1398,686,4263549891194987,Mastercard,1000,Active,2025-09-25
1399,686,2258489280723743,Mastercard,2500,Active,2025-08-16
1400,687,4384751866316066,Mastercard,1000,Active,2022-10-31
1401,687,4091278868152525,Mastercard,10000,Active,2022-03-21
1402,688,4132515298095852,Mastercard,10000,Active,2014-02-17
1403,689,5136771017800188,Visa,2500,Active,2020-01-14
1404,690,4230955687861517,Mastercard,500,Active,2023-08-06
1405,690,2299715407216158,Mastercard,10000,Active,2014-08-29
1406,691,2717576707314703,Visa,500,Active,2023-08-19
1407,691,5473719206827893,Visa,2500,Active,2025-01-07
1408,692,2465042827429651,Visa,500,Active,2013-08-11
1409,692,4604968251603510,Visa,1000,Active,2012-12-01
1410,692,4188286703655531,Visa,2500,Stolen,2022-10-19
1411,693,4092448903643379,Mastercard,1000,Active,2025-07-11
1412,694,5403704924265472,Visa,500,Active,2024-08-20
1413,694,4166413174091618,Visa,500,Active,2024-04-04
1414,694,4245419017025361,Mastercard,500,Active,2025-05-30
1415,695,4820573911725790,Mastercard,500,Active,2019-04-07
1416,696,4380006195171193,Visa,2500,Active,2025-07-28
1417,696,2704095439971305,Visa,500,Active,2025-07-16
1418,696,2548821852313810,Mastercard,500,Active,2025-09-16
1419,697,4146043180572106,Mastercard,1000,Active,2025-01-11
1420,698,4382343088315977,Visa,500,Active,2024-09-04
1421,699,4038395536777321,Mastercard,500,Active,2007-07-11
1422,699,5364039501134693,Visa,500,Active,2020-05-18
1423,700,4547140648948640,Mastercard,500,Active,2025-03-30
1424,700,4863672191069768,Visa,2500,Active,2022-05-22
1425,700,4895417473206155,Visa,500,Active,2024-10-12
1426,701,4740889543365889,Mastercard,500,Active,2024-03-23
1427,702,4973638623985068,Mastercard,500,Stolen,2005-05-01
1428,702,4375914916735492,Visa,500,Active,2020-03-19
1429,703,2278622805277425,Mastercard,1000,Active,2023-02-20
1430,703,2298858589711801,Mastercard,500,Active,2007-09-21
1431,703,2240088571008748,Visa,10000,Active,2009-05-18
1432,704,2520070464389519,Visa,1000,Active,2022-12-25
1433,704,4938717460713827,Visa,500,Active,2022-07-16
1434,705,4167750230068521,Visa,500,Active,2010-03-03
1435,706,4143819994427642,Mastercard,1000,Active,2024-12-29
1436,706,5507245389810662,Visa,500,Active,2024-09-27
1437,706,4205568433704997,Mastercard,500,Active,2025-03-27
1438,707,2238447498765778,Visa,5000,Active,2017-06-18
1439,707,2602113959426742,Visa,1000,Stolen,2024-04-21
1440,708,2222734092067133,Mastercard,1000,Active,2025-05-15
1441,708,4165668475472970,Mastercard,1000,Active,2025-09-24
1442,708,2233114690878719,Visa,10000,Active,2025-03-09
1443,709,2260744504737200,Visa,500,Active,2017-04-11
